Case ID,Latency (s),Final JSON Acc,Slot Acc,Category Acc,Status,Input Text,Actual JSON,Expected JSON
61,3.17,0.0,0.0,0.0,FAIL,I spent 45 on gas for the car and then 18.50 on a movie ticket for the new sci-fi film.,"[{""item"": ""Gas"", ""amount"": 45.0, ""category"": ""Transport""}, {""item"": ""Movie Ticket"", ""amount"": 18.5, ""category"": ""Entertainment""}]","[{""item"": ""gas for the car"", ""amount"": 45.00, ""category"": ""Transport""}, {""item"": ""a movie ticket for the new sci-fi film"", ""amount"": 18.50, ""category"": ""Entertainment""}]"
62,2.87,0.0,0.0,0.0,FAIL,I spent 45 on gas for the car and then 18.50 on a movie ticket for the new sci-fi film.,"[{""item"": ""Gas for car"", ""amount"": 45.0, ""category"": ""Transport""}, {""item"": ""Movie ticket"", ""amount"": 18.5, ""category"": ""Entertainment""}]","[{""item"": ""gas for the car"", ""amount"": 45.00, ""category"": ""Transport""}, {""item"": ""a movie ticket for the new sci-fi film"", ""amount"": 18.50, ""category"": ""Entertainment""}]"
63,3.68,1.0,1.0,1.0,PASS,"Got milk for 3.50, a t-shirt for 25, bus pass 40, and a sandwich for 8.75","[{""item"": ""Milk"", ""amount"": 3.5, ""category"": ""Food""}, {""item"": ""T-shirt"", ""amount"": 25.0, ""category"": ""Retail""}, {""item"": ""Bus pass"", ""amount"": 40.0, ""category"": ""Transport""}, {""item"": ""Sandwich"", ""amount"": 8.75, ""category"": ""Food""}]","[{""item"": ""milk"", ""amount"": 3.50, ""category"": ""Food""}, {""item"": ""t-shirt"", ""amount"": 25.00, ""category"": ""Retail""}, {""item"": ""bus pass"", ""amount"": 40.00, ""category"": ""Transport""}, {""item"": ""sandwich"", ""amount"": 8.75, ""category"": ""Food""}]"
64,2.26,0.0,0.6666666666666666,1.0,FAIL,"I was running late for work this morning, so I grabbed a quick breakfast sandwich and a coffee from the deli on the corner, which cost me $12.75.","[{""item"": ""Breakfast Sandwich and Coffee"", ""amount"": 12.75, ""category"": ""Food""}]","[{""item"": ""breakfast sandwich and a coffee from the deli on the corner"", ""amount"": 12.75, ""category"": ""Food""}]"
65,2.76,0.0,0.6666666666666666,1.0,FAIL,"I was running late for work this morning, so I grabbed a quick breakfast sandwich and a coffee from the little cafe near the station, which came to about $12.50.","[{""item"": ""Breakfast sandwich and coffee"", ""amount"": 12.5, ""category"": ""Food""}]","[{""item"": ""breakfast sandwich and a coffee from the little cafe near the station"", ""amount"": 12.50, ""category"": ""Food""}]"
66,3.07,0.0,0.0,0.0,FAIL: Length Mismatch,Just dropped a couple hundred bucks on some new kicks and a jacket at the mall.,"[{""item"": ""New kicks"", ""amount"": 200.0, ""category"": ""Retail""}, {""item"": ""Jacket"", ""amount"": 200.0, ""category"": ""Retail""}]","[{""item"": ""new kicks and a jacket"", ""amount"": 200.00, ""category"": ""Retail""}]"
67,3.17,0.0,0.6666666666666666,1.0,FAIL,I just filled up the car for 45 dollars and then spent 15 on a new book at the store.,"[{""item"": ""Gas"", ""amount"": 45.0, ""category"": ""Transport""}, {""item"": ""Book"", ""amount"": 15.0, ""category"": ""Retail""}]","[{""item"": ""filled up the car"", ""amount"": 45.00, ""category"": ""Transport""}, {""item"": ""a new book at the store"", ""amount"": 15.00, ""category"": ""Retail""}]"
68,3.9,1.0,1.0,1.0,PASS,"I bought milk for 3.50, a t-shirt for 25 dollars, and a bus ticket for 2.75.","[{""item"": ""Milk"", ""amount"": 3.5, ""category"": ""Food""}, {""item"": ""T-shirt"", ""amount"": 25.0, ""category"": ""Retail""}, {""item"": ""Bus Ticket"", ""amount"": 2.75, ""category"": ""Transport""}]","[{""item"": ""milk"", ""amount"": 3.50, ""category"": ""Food""}, {""item"": ""t-shirt"", ""amount"": 25.00, ""category"": ""Retail""}, {""item"": ""bus ticket"", ""amount"": 2.75, ""category"": ""Transport""}]"
69,2.15,1.0,1.0,1.0,PASS,Just dropped a couple hundred bucks on some new kicks at the mall.,"[{""item"": ""New kicks"", ""amount"": 200.0, ""category"": ""Retail""}]","[{""item"": ""new kicks"", ""amount"": 200.00, ""category"": ""Retail""}]"
70,1.94,1.0,1.0,1.0,PASS,I spent 45 at Target yesterday.,"[{""item"": ""Target"", ""amount"": 45.0, ""category"": ""Retail""}]","[{""item"": ""Target"", ""amount"": 45.00, ""category"": ""Retail""}]"
71,3.38,0.0,0.2222222222222222,0.3333333333333333,FAIL,"I bought milk for 3.50, a new t-shirt for 25, and a bus ticket for 2.75.","[{""item"": ""Milk"", ""amount"": 3.5, ""category"": ""Food""}, {""item"": ""T-shirt"", ""amount"": 25.0, ""category"": ""Retail""}, {""item"": ""Bus Ticket"", ""amount"": 2.75, ""category"": ""Transport""}]","[{""item"": ""milk"", ""amount"": 3.50, ""category"": ""Food""}, {""item"": ""a new t-shirt"", ""amount"": 25.00, ""category"": ""Retail""}, {""item"": ""a bus ticket"", ""amount"": 2.75, ""category"": ""Transport""}]"
72,2.15,0.0,0.6666666666666666,1.0,FAIL,"I had a really long day at the office, so on my way home I stopped by the local market to pick up some milk, bread, and a few snacks for the week ahead.","[{""item"": ""Milk, bread, and snacks"", ""amount"": 0.0, ""category"": ""Food""}]","[{""item"": ""milk, bread, and a few snacks"", ""amount"": 0.00, ""category"": ""Food""}]"
73,4.31,1.0,1.0,1.0,PASS,Okay got milk 4.50 bread 3.25 eggs 2.99 toothpaste 5.75 and a magazine 6.00,"[{""item"": ""Milk"", ""amount"": 4.5, ""category"": ""Food""}, {""item"": ""Bread"", ""amount"": 3.25, ""category"": ""Food""}, {""item"": ""Eggs"", ""amount"": 2.99, ""category"": ""Food""}, {""item"": ""Toothpaste"", ""amount"": 5.75, ""category"": ""Personal Care""}, {""item"": ""Magazine"", ""amount"": 6.0, ""category"": ""Retail""}]","[{""item"": ""milk"", ""amount"": 4.50, ""category"": ""Food""}, {""item"": ""bread"", ""amount"": 3.25, ""category"": ""Food""}, {""item"": ""eggs"", ""amount"": 2.99, ""category"": ""Food""}, {""item"": ""toothpaste"", ""amount"": 5.75, ""category"": ""Personal Care""}, {""item"": ""magazine"", ""amount"": 6.00, ""category"": ""Retail""}]"
74,4.29,0.0,0.6,0.6,FAIL,"Okay, coffee three fifty, sandwich eight, bus pass twenty, new socks twelve, and a magazine five.","[{""item"": ""Coffee"", ""amount"": 3.5, ""category"": ""Food""}, {""item"": ""Sandwich"", ""amount"": 8.0, ""category"": ""Food""}, {""item"": ""Bus Pass"", ""amount"": 20.0, ""category"": ""Transport""}, {""item"": ""Socks"", ""amount"": 12.0, ""category"": ""Retail""}, {""item"": ""Magazine"", ""amount"": 5.0, ""category"": ""Retail""}]","[{""item"": ""coffee"", ""amount"": 3.50, ""category"": ""Food""}, {""item"": ""sandwich"", ""amount"": 8.00, ""category"": ""Food""}, {""item"": ""bus pass"", ""amount"": 20.00, ""category"": ""Transport""}, {""item"": ""new socks"", ""amount"": 12.00, ""category"": ""Retail""}, {""item"": ""magazine"", ""amount"": 5.00, ""category"": ""Retail""}]"
75,2.59,0.0,0.6666666666666666,1.0,FAIL,Just dropped a couple hundred bucks on some new kicks at the mall.,"[{""item"": ""New shoes"", ""amount"": 200.0, ""category"": ""Retail""}]","[{""item"": ""new kicks"", ""amount"": 200.00, ""category"": ""Retail""}]"
76,2.42,1.0,1.0,1.0,PASS,"I spent 20 dollars on a new t-shirt... wait, no, it was 25 dollars for the t-shirt.","[{""item"": ""T-shirt"", ""amount"": 25.0, ""category"": ""Retail""}]","[{""item"": ""t-shirt"", ""amount"": 25.00, ""category"": ""Retail""}]"
77,2.66,0.0,0.6666666666666666,1.0,FAIL,"My morning was a bit hectic – I had to rush to catch the bus downtown for a meeting, which cost me $3.50. Afterward, I was starving, so I grabbed a quick sandwich and a drink from the deli for $12.75 before heading back to the office.","[{""item"": ""Bus fare"", ""amount"": 3.5, ""category"": ""Transport""}, {""item"": ""Sandwich and drink"", ""amount"": 12.75, ""category"": ""Food""}]","[{""item"": ""bus"", ""amount"": 3.50, ""category"": ""Transport""}, {""item"": ""sandwich and a drink from the deli"", ""amount"": 12.75, ""category"": ""Food""}]"
78,4.71,0.0,0.0,0.0,FAIL,I just filled up the car with 45 dollars of gas and then spent 15 on a new book at the bookstore.,"[{""item"": ""Gas"", ""amount"": 45.0, ""category"": ""Transport""}, {""item"": ""Book"", ""amount"": 15.0, ""category"": ""Retail""}]","[{""item"": ""gas"", ""amount"": 45.00, ""category"": ""Transport""}, {""item"": ""new book"", ""amount"": 15.00, ""category"": ""Retail""}]"
79,3.82,1.0,1.0,1.0,PASS,"I bought milk for 3.50, a t-shirt for 25 dollars, and a bus ticket for 2.75.","[{""item"": ""Milk"", ""amount"": 3.5, ""category"": ""Food""}, {""item"": ""T-shirt"", ""amount"": 25.0, ""category"": ""Retail""}, {""item"": ""Bus Ticket"", ""amount"": 2.75, ""category"": ""Transport""}]","[{""item"": ""milk"", ""amount"": 3.50, ""category"": ""Food""}, {""item"": ""t-shirt"", ""amount"": 25.00, ""category"": ""Retail""}, {""item"": ""bus ticket"", ""amount"": 2.75, ""category"": ""Transport""}]"
80,1.81,1.0,1.0,1.0,PASS,Just dropped a couple hundred bucks on some new kicks at the mall.,"[{""item"": ""New kicks"", ""amount"": 200.0, ""category"": ""Retail""}]","[{""item"": ""new kicks"", ""amount"": 200.00, ""category"": ""Retail""}]"
81,3.37,1.0,1.0,1.0,PASS,"I bought milk for 3.50, a t-shirt for 25, and a bus ticket for 2.75","[{""item"": ""Milk"", ""amount"": 3.5, ""category"": ""Food""}, {""item"": ""T-shirt"", ""amount"": 25.0, ""category"": ""Retail""}, {""item"": ""Bus Ticket"", ""amount"": 2.75, ""category"": ""Transport""}]","[{""item"": ""milk"", ""amount"": 3.50, ""category"": ""Food""}, {""item"": ""t-shirt"", ""amount"": 25.00, ""category"": ""Retail""}, {""item"": ""bus ticket"", ""amount"": 2.75, ""category"": ""Transport""}]"
82,4.2,1.0,1.0,1.0,PASS,"Okay, got a coffee for 4.50, then a sandwich 8.75, bus fare 2.50, a magazine 6.00, and a pack of gum 1.25.","[{""item"": ""Coffee"", ""amount"": 4.5, ""category"": ""Food""}, {""item"": ""Sandwich"", ""amount"": 8.75, ""category"": ""Food""}, {""item"": ""Bus Fare"", ""amount"": 2.5, ""category"": ""Transport""}, {""item"": ""Magazine"", ""amount"": 6.0, ""category"": ""Retail""}, {""item"": ""Pack of Gum"", ""amount"": 1.25, ""category"": ""Food""}]","[{""item"": ""coffee"", ""amount"": 4.50, ""category"": ""Food""}, {""item"": ""sandwich"", ""amount"": 8.75, ""category"": ""Food""}, {""item"": ""bus fare"", ""amount"": 2.50, ""category"": ""Transport""}, {""item"": ""magazine"", ""amount"": 6.00, ""category"": ""Retail""}, {""item"": ""pack of gum"", ""amount"": 1.25, ""category"": ""Food""}]"
83,2.98,0.0,0.6666666666666666,1.0,FAIL,"I was running late for work this morning, so I grabbed a quick breakfast sandwich and coffee from the cafe downstairs, which cost me $12.75. Then, after work, I met up with Sarah for dinner at that new Italian place, and my share of the bill came to $38.50.","[{""item"": ""Breakfast sandwich and coffee"", ""amount"": 12.75, ""category"": ""Food""}, {""item"": ""Dinner at Italian restaurant"", ""amount"": 38.5, ""category"": ""Food""}]","[{""item"": ""breakfast sandwich and coffee from the cafe downstairs"", ""amount"": 12.75, ""category"": ""Food""}, {""item"": ""dinner at that new Italian place"", ""amount"": 38.50, ""category"": ""Food""}]"
84,2.13,0.0,0.6666666666666666,1.0,FAIL,Just dropped a hundred bucks on some new kicks at the mall.,"[{""item"": ""New kicks"", ""amount"": 100.0, ""category"": ""Retail""}]","[{""item"": ""kicks"", ""amount"": 100.00, ""category"": ""Retail""}]"
85,3.89,1.0,1.0,1.0,PASS,"I bought milk for 3.50, a t-shirt for 25 dollars, and a movie ticket for 15.","[{""item"": ""Milk"", ""amount"": 3.5, ""category"": ""Food""}, {""item"": ""T-shirt"", ""amount"": 25.0, ""category"": ""Retail""}, {""item"": ""Movie Ticket"", ""amount"": 15.0, ""category"": ""Entertainment""}]","[{""item"": ""milk"", ""amount"": 3.50, ""category"": ""Food""}, {""item"": ""t-shirt"", ""amount"": 25.00, ""category"": ""Retail""}, {""item"": ""movie ticket"", ""amount"": 15.00, ""category"": ""Entertainment""}]"
86,1.94,0.0,0.6666666666666666,1.0,FAIL,Just dropped a hundred bucks on some new kicks at the mall.,"[{""item"": ""New kicks"", ""amount"": 100.0, ""category"": ""Retail""}]","[{""item"": ""kicks"", ""amount"": 100.00, ""category"": ""Retail""}]"
87,2.76,0.0,0.0,0.0,FAIL,I just filled up my car for 40 dollars and then bought a new video game for 60.,"[{""item"": ""Gasoline"", ""amount"": 40.0, ""category"": ""Transport""}, {""item"": ""Video Game"", ""amount"": 60.0, ""category"": ""Retail""}]","[{""item"": ""filled up my car"", ""amount"": 40.00, ""category"": ""Transport""}, {""item"": ""a new video game"", ""amount"": 60.00, ""category"": ""Retail""}]"
88,2.12,0.0,0.6666666666666666,1.0,FAIL,"I was running late for work this morning, so I grabbed a quick breakfast sandwich and coffee from the cafe downstairs. It was pretty good, but cost me $12.75.","[{""item"": ""Breakfast sandwich and coffee"", ""amount"": 12.75, ""category"": ""Food""}]","[{""item"": ""breakfast sandwich and coffee from the cafe downstairs"", ""amount"": 12.75, ""category"": ""Food""}]"
89,1.87,1.0,1.0,1.0,PASS,I spent 12.50 at Sephora yesterday.,"[{""item"": ""Sephora"", ""amount"": 12.5, ""category"": ""Retail""}]","[{""item"": ""Sephora"", ""amount"": 12.50, ""category"": ""Retail""}]"
90,4.09,1.0,1.0,1.0,PASS,"I bought milk for 3.50, a t-shirt for 25 dollars, and a bus ticket for 2.75","[{""item"": ""Milk"", ""amount"": 3.5, ""category"": ""Food""}, {""item"": ""T-shirt"", ""amount"": 25.0, ""category"": ""Retail""}, {""item"": ""Bus Ticket"", ""amount"": 2.75, ""category"": ""Transport""}]","[{""item"": ""milk"", ""amount"": 3.50, ""category"": ""Food""}, {""item"": ""t-shirt"", ""amount"": 25.00, ""category"": ""Retail""}, {""item"": ""bus ticket"", ""amount"": 2.75, ""category"": ""Transport""}]"
91,2.76,0.0,0.0,0.0,FAIL,I just spent 45 on a tank of gas and then 18.50 on a movie ticket for tonight.,"[{""item"": ""Gas"", ""amount"": 45.0, ""category"": ""Transport""}, {""item"": ""Movie Ticket"", ""amount"": 18.5, ""category"": ""Entertainment""}]","[{""item"": ""a tank of gas"", ""amount"": 45.00, ""category"": ""Transport""}, {""item"": ""a movie ticket"", ""amount"": 18.50, ""category"": ""Entertainment""}]"
92,2.05,1.0,1.0,1.0,PASS,"I spent 25 dollars on a new shirt... wait, no, it was 35 dollars for the shirt.","[{""item"": ""Shirt"", ""amount"": 35.0, ""category"": ""Retail""}]","[{""item"": ""shirt"", ""amount"": 35.00, ""category"": ""Retail""}]"
93,3.7,1.0,1.0,1.0,PASS,I filled up my car with gas for $45.50 and then bought a movie ticket for $15.75,"[{""item"": ""Gas"", ""amount"": 45.5, ""category"": ""Transport""}, {""item"": ""Movie Ticket"", ""amount"": 15.75, ""category"": ""Entertainment""}]","[{""item"": ""gas"", ""amount"": 45.50, ""category"": ""Transport""}, {""item"": ""movie ticket"", ""amount"": 15.75, ""category"": ""Entertainment""}]"
94,4.59,1.0,1.0,1.0,PASS,"Okay, got a coffee for 4.50, then a sandwich 8.75, bus fare 2.25, and a magazine for 6 bucks.","[{""item"": ""Coffee"", ""amount"": 4.5, ""category"": ""Food""}, {""item"": ""Sandwich"", ""amount"": 8.75, ""category"": ""Food""}, {""item"": ""Bus Fare"", ""amount"": 2.25, ""category"": ""Transport""}, {""item"": ""Magazine"", ""amount"": 6.0, ""category"": ""Retail""}]","[{""item"": ""coffee"", ""amount"": 4.50, ""category"": ""Food""}, {""item"": ""sandwich"", ""amount"": 8.75, ""category"": ""Food""}, {""item"": ""bus fare"", ""amount"": 2.25, ""category"": ""Transport""}, {""item"": ""magazine"", ""amount"": 6.00, ""category"": ""Retail""}]"
95,2.15,1.0,1.0,1.0,PASS,"I spent 15 dollars on a t-shirt... wait, no, it was 25 dollars for the t-shirt.","[{""item"": ""T-shirt"", ""amount"": 25.0, ""category"": ""Retail""}]","[{""item"": ""t-shirt"", ""amount"": 25.00, ""category"": ""Retail""}]"
96,2.76,0.0,0.6666666666666666,1.0,FAIL,I spent $45 on gas for the car and then $18.50 on movie tickets for the new sci-fi film.,"[{""item"": ""Gas for car"", ""amount"": 45.0, ""category"": ""Transport""}, {""item"": ""Movie tickets"", ""amount"": 18.5, ""category"": ""Entertainment""}]","[{""item"": ""gas for the car"", ""amount"": 45.00, ""category"": ""Transport""}, {""item"": ""movie tickets for the new sci-fi film"", ""amount"": 18.50, ""category"": ""Entertainment""}]"
97,3.58,1.0,1.0,1.0,PASS,Just spent 45 at Target,"[{""item"": ""Target"", ""amount"": 45.0, ""category"": ""Retail""}]","[{""item"": ""Target"", ""amount"": 45.00, ""category"": ""Retail""}]"
98,2.25,1.0,1.0,1.0,PASS,I spent 45 at Target yesterday,"[{""item"": ""Target"", ""amount"": 45.0, ""category"": ""Retail""}]","[{""item"": ""Target"", ""amount"": 45.00, ""category"": ""Retail""}]"
99,3.58,1.0,1.0,1.0,PASS,Just dropped a couple hundred bucks on some new kicks at the mall.,"[{""item"": ""New kicks"", ""amount"": 200.0, ""category"": ""Retail""}]","[{""item"": ""new kicks"", ""amount"": 200.00, ""category"": ""Retail""}]"
100,2.36,0.0,0.6666666666666666,1.0,FAIL,"I was running late for work this morning, so I grabbed a quick breakfast sandwich and coffee from the cafe downstairs, which came to about $12.75.","[{""item"": ""Breakfast sandwich and coffee"", ""amount"": 12.75, ""category"": ""Food""}]","[{""item"": ""breakfast sandwich and coffee from the cafe downstairs"", ""amount"": 12.75, ""category"": ""Food""}]"
101,5.73,0.0,0.6666666666666666,1.0,FAIL,Just dropped 80 bucks on some new kicks at the mall.,"[{""item"": ""New kicks"", ""amount"": 80.0, ""category"": ""Retail""}]","[{""item"": ""kicks"", ""amount"": 80.00, ""category"": ""Retail""}]"
102,4.05,1.0,1.0,1.0,PASS,"Okay, got a coffee for 4.50, then a sandwich for 8.75, a bus ticket for 2.25, a magazine for 5.99, and a pack of gum for 1.50.","[{""item"": ""Coffee"", ""amount"": 4.5, ""category"": ""Food""}, {""item"": ""Sandwich"", ""amount"": 8.75, ""category"": ""Food""}, {""item"": ""Bus Ticket"", ""amount"": 2.25, ""category"": ""Transport""}, {""item"": ""Magazine"", ""amount"": 5.99, ""category"": ""Retail""}, {""item"": ""Pack of Gum"", ""amount"": 1.5, ""category"": ""Food""}]","[{""item"": ""coffee"", ""amount"": 4.50, ""category"": ""Food""}, {""item"": ""sandwich"", ""amount"": 8.75, ""category"": ""Food""}, {""item"": ""bus ticket"", ""amount"": 2.25, ""category"": ""Transport""}, {""item"": ""magazine"", ""amount"": 5.99, ""category"": ""Retail""}, {""item"": ""pack of gum"", ""amount"": 1.50, ""category"": ""Food""}]"
103,3.63,1.0,1.0,1.0,PASS,"I bought milk for 4.50, a t-shirt for 25, and a bus ticket for 3.75.","[{""item"": ""Milk"", ""amount"": 4.5, ""category"": ""Food""}, {""item"": ""T-shirt"", ""amount"": 25.0, ""category"": ""Retail""}, {""item"": ""Bus Ticket"", ""amount"": 3.75, ""category"": ""Transport""}]","[{""item"": ""milk"", ""amount"": 4.50, ""category"": ""Food""}, {""item"": ""t-shirt"", ""amount"": 25.00, ""category"": ""Retail""}, {""item"": ""bus ticket"", ""amount"": 3.75, ""category"": ""Transport""}]"
